zip,year,hpi
214,2020,205.06
214,2021,223.2
214,2022,248.09
215,1985,58.12
215,1986,58.27
215,1987,61.98
215,1988,67.73
215,1989,73.31
215,1990,73.3
215,1991,75.17
215,1992,78.84999999999999
215,1993,82.39
215,1994,83.70999999999999
215,1995,87.64
215,1996,88.92
215,1997,92.53
215,1998,95.08
215,1999,96.5
215,2000,100
215,2001,104.92
215,2002,109.29
215,2003,114.53
215,2004,124.46
215,2005,138.63
215,2006,156.59
215,2007,166.77
215,2008,168.14
215,2009,161.03
215,2010,152.19
215,2011,150.09
215,2012,147.01
215,2013,142.92
215,2014,138.72
215,2015,139.22
215,2016,140.73
215,2017,143.78
215,2018,147.07
215,2019,151.47
215,2020,157.07
215,2021,172.51
215,2022,197.98
216,1978,31.02
216,1979,34.19
216,1980,36.73
216,1981,44.65
216,1982,41.48
216,1983,45.5
216,1984,47.56
216,1985,50.37
216,1986,53.04
216,1987,59.56
216,1988,70
216,1989,74.59
216,1990,78.18000000000001
216,1991,77.73999999999999
216,1992,79.84999999999999
216,1993,80.52
216,1994,81.26000000000001
216,1995,81.61
216,1996,84.41
216,1997,87.18000000000001
216,1998,89.67
216,1999,93.41
216,2000,100
216,2001,107.49
216,2002,117.82
216,2003,125.39
216,2004,145.5
216,2005,174.5
216,2006,194.38
216,2007,198.2
216,2008,191.32
216,2009,174.22
216,2010,158.85
216,2011,149.73
216,2012,146.58
216,2013,144.53
216,2014,143.89
216,2015,146.74
216,2016,149.61
216,2017,156.07
216,2018,160.66
216,2019,166.3
216,2020,171.32
216,2021,188.71
216,2022,215.65
217,1975,26.69
217,1976,28.76
217,1977,31.89
217,1978,35.41
217,1979,38.63
217,1980,42.12
217,1981,44.11
217,1982,43.44
217,1983,46.09
217,1984,48.96
217,1985,52.22
217,1986,55.41
217,1987,61.17
217,1988,70.88
217,1989,79.31999999999999
217,1990,83.62
217,1991,85.12
217,1992,85.89
217,1993,86.34
217,1994,86.45
217,1995,87.81999999999999
217,1996,89.34999999999999
217,1997,90.34999999999999
217,1998,92.45
217,1999,94.94
217,2000,100
217,2001,107.16
217,2002,117.56
217,2003,126.62
217,2004,149.41
217,2005,182.26
217,2006,201.03
217,2007,199.91
217,2008,185.07
217,2009,163.06
217,2010,152.64
217,2011,145.53
217,2012,143.54
217,2013,146.78
217,2014,152.62
217,2015,155.46
217,2016,159.09
217,2017,164.38
217,2018,170.46
217,2019,174.91
217,2020,179.6
217,2021,198.44
217,2022,225.11
218,1979,41.51
218,1980,44.42
218,1981,43.97
218,1982,46.35
218,1983,49.21
218,1984,55.01
218,1985,58.34
218,1986,64.84
218,1987,68.54000000000001
218,1988,72.70999999999999
218,1989,75.02
218,1990,77.09
218,1991,78.38
218,1992,80.97
218,1993,81.34999999999999
218,1994,81.78
218,1995,83.81999999999999
218,1996,86.56
218,1997,88.43000000000001
218,1998,90.37
218,1999,93.34999999999999
218,2000,100
218,2001,107.45
218,2002,114.94
218,2003,122.9
218,2004,140.96
218,2005,169.14
218,2006,190.09
218,2007,194.02
218,2008,186.28
218,2009,170.24
218,2010,155.18
218,2011,144.12
218,2012,137.25
218,2013,137.22
218,2014,137.55
218,2015,141.96
218,2016,143.71
218,2017,147.88
218,2018,155.51
218,2019,163.46
218,2020,169.61
218,2021,190.02
218,2022,221.27
219,1979,38
219,1980,40.97
219,1981,39.35
219,1982,41.99
219,1983,47.2
219,1984,48.86
219,1985,50.63
219,1986,54.62
219,1987,61.23
219,1988,69.66
219,1989,78.41
219,1990,82.23
219,1991,84.66
219,1992,86.69
219,1993,87.26000000000001
219,1994,86.61
219,1995,88.38
219,1996,90.42
219,1997,91.08
219,1998,95.43000000000001
219,1999,96.44
219,2000,100
219,2001,106.48
219,2002,112.71
219,2003,120.34
219,2004,137.91
219,2005,163.72
219,2006,183.41
219,2007,186.54
219,2008,179.65
219,2009,164.87
219,2010,156.09
219,2011,148.31
219,2012,142.75
219,2013,142.3
219,2014,145.06
219,2015,143.79
219,2016,149.02
219,2017,150.66
219,2018,156.2
219,2019,162.71
219,2020,168.34
219,2021,186.54
219,2022,208.08
220,1975,26.37
220,1976,27.23
220,1977,29.33
220,1978,32.66
220,1979,36.17
220,1980,41
220,1981,43.84
220,1982,42.58
220,1983,47.87
220,1984,50.14
220,1985,52.99
220,1986,56.65
220,1987,62.69
220,1988,74.93000000000001
220,1989,83.19
220,1990,83.40000000000001
220,1991,82.3
220,1992,82.34999999999999
220,1993,82.43000000000001
220,1994,82.48
220,1995,82.23
220,1996,82.22
220,1997,83.06
220,1998,84.86
220,1999,88.84
220,2000,100
220,2001,112.92
220,2002,126.79
220,2003,136.1
220,2004,157.96
220,2005,197.89
220,2006,216.2
220,2007,204.95
220,2008,185.53
220,2009,173.57
220,2010,176.6
220,2011,178.52
220,2012,182.18
220,2013,190.9
220,2014,202.59
220,2015,206.28
220,2016,209.84
220,2017,214.62
220,2018,219.18
220,2019,227.78
220,2020,235.3
220,2021,252.26
220,2022,278.66
221,1975,25.7
221,1976,28.04
221,1977,29.79
221,1978,32.75
221,1979,36.99
221,1980,42.18
221,1981,46.16
221,1982,42.86
221,1983,48.17
221,1984,50.44
221,1985,54.14
221,1986,57.29
221,1987,64.08
221,1988,76.88
221,1989,84.39
221,1990,84.69
221,1991,83.5
221,1992,83.67
221,1993,83.87
221,1994,83.86
221,1995,83.59999999999999
221,1996,84.19
221,1997,84.54000000000001
221,1998,86.43000000000001
221,1999,90.09
221,2000,100
221,2001,114
221,2002,128.11
221,2003,138.52
221,2004,165.13
221,2005,212.12
221,2006,232.66
221,2007,218.01
221,2008,177.66
221,2009,170.45
221,2010,172.86
221,2011,174
221,2012,177.15
221,2013,184.45
221,2014,195.14
221,2015,199.68
221,2016,204
221,2017,209.47
221,2018,216.33
221,2019,222.98
221,2020,230.51
221,2021,250.37
221,2022,278.36
222,1975,20.22
222,1976,21.36
222,1977,23.75
222,1978,26.61
222,1979,30.29
222,1980,35.33
222,1981,35.98
222,1982,36.89
222,1983,40.62
222,1984,42.44
222,1985,45.24
222,1986,48.71
222,1987,53.88
222,1988,66.29000000000001
222,1989,76.81999999999999
222,1990,78
222,1991,76.88
222,1992,77.62
222,1993,77.88
222,1994,78.48
222,1995,77.81999999999999
222,1996,78.31999999999999
222,1997,78.83
222,1998,82.45999999999999
222,1999,87.98999999999999
222,2000,100
222,2001,114.04
222,2002,128.71
222,2003,138.04
222,2004,160.52
222,2005,199.28
222,2006,216.59
222,2007,212.41
222,2008,205.63
222,2009,202.19
222,2010,204.27
222,2011,207.23
222,2012,211.35
222,2013,221.36
222,2014,233.32
222,2015,239.08
222,2016,245.25
222,2017,249.23
222,2018,259.44
222,2019,271.48
222,2020,277.79
222,2021,289.58
222,2022,311.11
223,1975,24.35
223,1976,26.39
223,1977,27.93
223,1978,31.98
223,1979,36.45
223,1980,41.29
223,1981,41.89
223,1982,44.27
223,1983,47.18
223,1984,51.1
223,1985,54.01
223,1986,57.09
223,1987,63.14
223,1988,75.86
223,1989,85.19
223,1990,86.31
223,1991,85.95999999999999
223,1992,86.3
223,1993,86.09
223,1994,85.44
223,1995,83.66
223,1996,84.98999999999999
223,1997,85.02
223,1998,87.3
223,1999,90.63
223,2000,100
223,2001,114
223,2002,128.66
223,2003,139.93
223,2004,164.21
223,2005,204.89
223,2006,222.79
223,2007,215.83
223,2008,198.06
223,2009,189.82
223,2010,191.4
223,2011,191.73
223,2012,194.96
223,2013,201.66
223,2014,212.7
223,2015,217.26
223,2016,222.67
223,2017,227.49
223,2018,233.71
223,2019,244.56
223,2020,254.13
223,2021,270.98
223,2022,293.02
224,1975,31.6
224,1976,33.67
224,1977,36.29
224,1978,41.32
224,1979,44.08
224,1980,44.12
224,1981,49.6
224,1982,50
224,1983,50.39
224,1984,56.22
224,1985,59.16
224,1986,62.84
224,1987,67.87
224,1988,77.18000000000001
224,1989,85
224,1990,87.48
224,1991,86.22
224,1992,88.41
224,1993,88.98
224,1994,88.33
224,1995,88.12
224,1996,90.66
224,1997,90.8
224,1998,93.8
224,1999,95.12
224,2000,100
224,2001,109.36
224,2002,120.93
224,2003,132.45
224,2004,159.36
224,2005,199.02
224,2006,219.65
224,2007,212.23
224,2008,191.11
224,2009,167.93
224,2010,155.05
224,2011,149.26
224,2012,149.03
224,2013,153.53
224,2014,161.45
224,2015,165.44
224,2016,169.94
224,2017,175.77
224,2018,182.06
224,2019,189.95
224,2020,196.73
224,2021,220.86
224,2022,254.16
225,1979,38.39
225,1980,45.72
225,1981,43.9
225,1982,
225,1983,51.84
225,1984,55.97
225,1985,56.79
225,1986,62.05
225,1987,67.77
225,1988,75.84999999999999
225,1989,84.23999999999999
225,1990,85.58
225,1991,85.11
225,1992,86.06999999999999
225,1993,87.2
225,1994,86.65000000000001
225,1995,87.36
225,1996,88.13
225,1997,89.8
225,1998,91.59
225,1999,94.31999999999999
225,2000,100
225,2001,108.26
225,2002,120.39
225,2003,130.69
225,2004,155.94
225,2005,191.83
225,2006,212.41
225,2007,207.54
225,2008,187.21
225,2009,166.21
225,2010,153.24
225,2011,148.46
225,2012,145.65
225,2013,149.47
225,2014,152.88
225,2015,160.32
225,2016,163.42
225,2017,168.33
225,2018,175.79
225,2019,181.14
225,2020,187.51
225,2021,210.58
225,2022,238.03
226,1976,31.59
226,1977,33.2
226,1978,37.12
226,1979,40.38
226,1980,45.01
226,1981,49.86
226,1982,
226,1983,45.91
226,1984,49.63
226,1985,54.92
226,1986,58.22
226,1987,64.01000000000001
226,1988,74.03
226,1989,81.56999999999999
226,1990,83.94
226,1991,86.23
226,1992,86.64
226,1993,86.94
226,1994,86.47
226,1995,87.03
226,1996,88.98999999999999
226,1997,90.90000000000001
226,1998,93.20999999999999
226,1999,94.91
226,2000,100
226,2001,108.18
226,2002,117.08
226,2003,126.2
226,2004,149.88
226,2005,184.42
226,2006,206.72
226,2007,200.63
226,2008,180.39
226,2009,155.36
226,2010,143.05
226,2011,137.63
226,2012,137.05
226,2013,141.79
226,2014,150.91
226,2015,155.29
226,2016,159.02
226,2017,166.39
226,2018,172.32
226,2019,179.68
226,2020,185.23
226,2021,208.02
226,2022,238.73
227,1986,59.9
227,1987,57.82
227,1988,73.09999999999999
227,1989,84.54000000000001
227,1990,88.8
227,1991,87.09
227,1992,85.97
227,1993,84.73
227,1994,85
227,1995,85.73999999999999
227,1996,87.19
227,1997,90.16
227,1998,91.66
227,1999,93.40000000000001
227,2000,100
227,2001,109.59
227,2002,120.82
227,2003,130.36
227,2004,153.04
227,2005,189.1
227,2006,207.02
227,2007,203.47
227,2008,182.3
227,2009,157.82
227,2010,144.5
227,2011,141.61
227,2012,137.08
227,2013,145.76
227,2014,153.83
227,2015,160.57
227,2016,164.87
227,2017,169.66
227,2018,175.39
227,2019,184.11
227,2020,189.77
227,2021,212.3
227,2022,240.33
228,1976,34.86
228,1977,39.58
228,1978,41.09
228,1979,45.29
228,1980,52.01
228,1981,45.68
228,1982,53.04
228,1983,54.98
228,1984,55.03
228,1985,58.92
228,1986,61.19
228,1987,65.73
228,1988,73.13
228,1989,79.8
228,1990,81.31
228,1991,82.89
228,1992,84.26000000000001
228,1993,86.09999999999999
228,1994,86.93000000000001
228,1995,88.19
228,1996,90.14
228,1997,92.05
228,1998,95.01000000000001
228,1999,96.84
228,2000,100
228,2001,105.65
228,2002,109.39
228,2003,113.79
228,2004,126.39
228,2005,149.22
228,2006,169.06
228,2007,175.32
228,2008,172.71
228,2009,163.59
228,2010,153.51
228,2011,148.41
228,2012,145.21
228,2013,143.85
228,2014,147.29
228,2015,150.98
228,2016,154.49
228,2017,160.61
228,2018,165.13
228,2019,170.53
228,2020,173.9
228,2021,192.49
228,2022,219.79
229,1975,30.06
229,1976,29.88
229,1977,33.17
229,1978,37.82
229,1979,41.44
229,1980,44.27
229,1981,48.23
229,1982,43.74
229,1983,50.28
229,1984,53.23
229,1985,54.96
229,1986,57.07
229,1987,59.62
229,1988,66.05
229,1989,72.19
229,1990,75.34999999999999
229,1991,77.06
229,1992,78.84999999999999
229,1993,79.65000000000001
229,1994,80.47
229,1995,82.2
229,1996,84.01000000000001
229,1997,86.8
229,1998,88.63
229,1999,92.04000000000001
229,2000,100
229,2001,107.15
229,2002,114.26
229,2003,121.68
229,2004,135.6
229,2005,159.54
229,2006,178.54
229,2007,184.41
229,2008,180.42
229,2009,169.42
229,2010,162.04
229,2011,155.51
229,2012,152.46
229,2013,152.1
229,2014,156.68
229,2015,160.87
229,2016,164.56
229,2017,171.85
229,2018,179.75
229,2019,187.03
229,2020,191.32
229,2021,208.32
229,2022,238.38
230,1975,37.61
230,1976,34.83
230,1977,37
230,1978,42.32
230,1979,45
230,1980,47.39
230,1981,55.38
230,1982,52.39
230,1983,53.19
230,1984,57.4
230,1985,58.18
230,1986,61.07
230,1987,64.75
230,1988,70.14
230,1989,74.20999999999999
230,1990,76.05
230,1991,77.17
230,1992,78.54000000000001
230,1993,80.25
230,1994,81.66
230,1995,84.14
230,1996,86.45999999999999
230,1997,88.54000000000001
230,1998,91.92
230,1999,94.69
230,2000,100
230,2001,105.02
230,2002,110.17
230,2003,115.33
230,2004,127.58
230,2005,149.76
230,2006,168.92
230,2007,176.61
230,2008,173.82
230,2009,163.52
230,2010,152.7
230,2011,145.7
230,2012,142.08
230,2013,142.72
230,2014,146.08
230,2015,149.65
230,2016,153.11
230,2017,159.33
230,2018,165.96
230,2019,172.58
230,2020,177.76
230,2021,195.11
230,2022,224.41
231,1975,37.14
231,1976,36.16
231,1977,41
231,1978,42.78
231,1979,47.06
231,1980,51.16
231,1981,52.51
231,1982,58.1
231,1983,56.84
231,1984,60.73
231,1985,63.25
231,1986,66.22
231,1987,69.44
231,1988,74.70999999999999
231,1989,78.45
231,1990,80.2
231,1991,81.01000000000001
231,1992,82.59
231,1993,83.45
231,1994,84.06
231,1995,86.33
231,1996,88.22
231,1997,89.98
231,1998,92.84
231,1999,95.67
231,2000,100
231,2001,104.6
231,2002,109.85
231,2003,114.44
231,2004,127.02
231,2005,148.62
231,2006,167.72
231,2007,175.09
231,2008,172.61
231,2009,161.58
231,2010,152.61
231,2011,142.72
231,2012,139.35
231,2013,140.21
231,2014,144.73
231,2015,148.8
231,2016,153
231,2017,159.14
231,2018,165.51
231,2019,171.35
231,2020,176.93
231,2021,194.49
231,2022,223.84
232,1975,33.9
232,1976,35.28
232,1977,37.45
232,1978,39.94
232,1979,43.27
232,1980,47.58
232,1981,48.86
232,1982,50.75
232,1983,55.73
232,1984,56.23
232,1985,58.5
232,1986,60.99
232,1987,64.81
232,1988,70.53
232,1989,74.41
232,1990,76.76000000000001
232,1991,77.16
232,1992,78.67
232,1993,79.51000000000001
232,1994,80.52
232,1995,82.22
232,1996,84.02
232,1997,86.01000000000001
232,1998,89.14
232,1999,93.34
232,2000,100
232,2001,105.76
232,2002,112.34
232,2003,117.8
232,2004,130.26
232,2005,149.96
232,2006,166.33
232,2007,174.19
232,2008,172.28
232,2009,161.1
232,2010,151.31
232,2011,144.07
232,2012,141.05
232,2013,143.28
232,2014,150.34
232,2015,155.4
232,2016,162.49
232,2017,173.32
232,2018,184.74
232,2019,193.63
232,2020,200.26
232,2021,221.74
232,2022,255.81
233,1975,32.26
233,1976,33.54
233,1977,36.47
233,1978,39.91
233,1979,43.47
233,1980,47.39
233,1981,48.61
233,1982,49.35
233,1983,57.63
233,1984,63.95
233,1985,66.79000000000001
233,1986,71.23999999999999
233,1987,73.86
233,1988,76.76000000000001
233,1989,79.12
233,1990,78.73
233,1991,79.70999999999999
233,1992,81.26000000000001
233,1993,82.78
233,1994,85.11
233,1995,87.23
233,1996,89.18000000000001
233,1997,91.69
233,1998,93.65000000000001
233,1999,95.61
233,2000,100
233,2001,106.17
233,2002,113.65
233,2003,122.16
233,2004,144.95
233,2005,179.78
233,2006,202.64
233,2007,208.65
233,2008,202.93
233,2009,190
233,2010,180.63
233,2011,171.31
233,2012,166.84
233,2013,166.93
233,2014,170.84
233,2015,175.57
233,2016,179.37
233,2017,184.73
233,2018,189.34
233,2019,196.51
233,2020,203.02
233,2021,225.07
233,2022,253.47
234,1975,30.61
234,1976,32.39
234,1977,35.62
234,1978,38.74
234,1979,42.51
234,1980,49.17
234,1981,49.9
234,1982,53.24
234,1983,57.23
234,1984,63.79
234,1985,65.59999999999999
234,1986,69.09
234,1987,71.87
234,1988,74.70999999999999
234,1989,76.58
234,1990,77.25
234,1991,77.90000000000001
234,1992,79.69
234,1993,80.48
234,1994,81.94
234,1995,84.48999999999999
234,1996,86.72
234,1997,89.44
234,1998,91.63
234,1999,94.42
234,2000,100
234,2001,105.89
234,2002,113.36
234,2003,121.65
234,2004,144.59
234,2005,180.83
234,2006,204.65
234,2007,209.77
234,2008,205.39
234,2009,192.54
234,2010,183.42
234,2011,175.05
234,2012,171.02
234,2013,172.18
234,2014,177.52
234,2015,181.41
234,2016,185.46
234,2017,190.71
234,2018,194.48
234,2019,201.14
234,2020,209.41
234,2021,229.42
234,2022,261.31
235,1975,26.92
235,1976,30.34
235,1977,31.75
235,1978,36.11
235,1979,38.86
235,1980,46.54
235,1981,45.76
235,1982,50.21
235,1983,54.2
235,1984,59.29
235,1985,62.52
235,1986,68.28
235,1987,72.66
235,1988,77.14
235,1989,81.06
235,1990,83.09999999999999
235,1991,84.55
235,1992,85.87
235,1993,86.63
235,1994,85.79000000000001
235,1995,86.25
235,1996,88.40000000000001
235,1997,88.78
235,1998,92.84
235,1999,95.27
235,2000,100
235,2001,106.94
235,2002,115.71
235,2003,124.11
235,2004,147.04
235,2005,181.06
235,2006,206.16
235,2007,214.39
235,2008,211.36
235,2009,198.25
235,2010,188.42
235,2011,177.58
235,2012,172.05
235,2013,172.15
235,2014,173.93
235,2015,175.53
235,2016,178.42
235,2017,181.5
235,2018,188.87
235,2019,195.15
235,2020,204.48
235,2021,227.21
235,2022,254.86
236,1975,33.4
236,1976,37.91
236,1977,37.95
236,1978,41.77
236,1979,46.23
236,1980,50.11
236,1981,55.34
236,1982,57.68
236,1983,62.75
236,1984,66.84
236,1985,71.31
236,1986,74.25
236,1987,78.12
236,1988,82.40000000000001
236,1989,83.95
236,1990,84.63
236,1991,85.12
236,1992,86.40000000000001
236,1993,87.59999999999999
236,1994,88.58
236,1995,89.04000000000001
236,1996,89.94
236,1997,91.92
236,1998,94.19
236,1999,95.64
236,2000,100
236,2001,104.37
236,2002,110.34
236,2003,116.05
236,2004,134.68
236,2005,162.93
236,2006,188.33
236,2007,198.96
236,2008,196.4
236,2009,187.5
236,2010,180.42
236,2011,168.46
236,2012,161.83
236,2013,159.56
236,2014,160.06
236,2015,162.15
236,2016,164.42
236,2017,166.95
236,2018,170.31
236,2019,175.74
236,2020,184.48
236,2021,201.82
236,2022,232.48
237,1975,31.38
237,1976,32.46
237,1977,36.55
237,1978,38.67
237,1979,44.03
237,1980,46.98
237,1981,41.7
237,1982,48.01
237,1983,55.78
237,1984,63.43
237,1985,66.76000000000001
237,1986,69.18000000000001
237,1987,76.59999999999999
237,1988,79.16
237,1989,81.11
237,1990,83.3
237,1991,83.11
237,1992,85.27
237,1993,85.73999999999999
237,1994,85.48999999999999
237,1995,87.69
237,1996,89.93000000000001
237,1997,92.04000000000001
237,1998,94.39
237,1999,96.94
237,2000,100
237,2001,106.54
237,2002,111.61
237,2003,120.01
237,2004,140.03
237,2005,171.81
237,2006,200.04
237,2007,213.98
237,2008,209.44
237,2009,197.12
237,2010,184.2
237,2011,168.77
237,2012,161.47
237,2013,159.35
237,2014,160.59
237,2015,160.91
237,2016,164.22
237,2017,172.02
237,2018,174.66
237,2019,180.64
237,2020,195.26
237,2021,218.53
237,2022,244.31
238,1975,34.86
238,1976,37.14
238,1977,40.44
238,1978,44.07
238,1979,47.81
238,1980,52.94
238,1981,53.37
238,1982,55.99
238,1983,58.7
238,1984,59.45
238,1985,61.54
238,1986,65.11
238,1987,68.11
238,1988,73.41
238,1989,77.15000000000001
238,1990,79.18000000000001
238,1991,80.37
238,1992,82.38
238,1993,83.87
238,1994,84.95
238,1995,87.38
